conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,Secretary of Tract Society and Young People's Work,C. A.,C. A. Paap,Paap,,,"Madge Young. WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 263,864; sq. miles, 975,920",1909,100,YB1909.pdf
General,,,,officers,,Secretary of Tract Society and Young People's Work,A.,A. Smart,Smart,,,"Madge Young. WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 263,864; sq. miles, 975,920",1909,100,YB1909.pdf
General,,,,officers,,Secretary of Tract Society and Young People's Work,A.,A. Chelberg,Chelberg,,,"Madge Young. WEST AUSTRALIAN CONFER- ENCE. Organized 1902. Territory: The State of West Australia. Population: 263,864; sq. miles, 975,920",1909,100,YB1909.pdf
General,,,,officers,,president,A.,A. Piper,Piper,,,office ad- dress,1909,101,YB1909.pdf
General,,,,officers,,vice-president,E.,E. Hilliard,Hilliard,,,office address,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,A.,A. Mountain,Mountain,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,A. H.,A. H. Piper,Piper,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,E.,E. Hilliard,Hilliard,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H.,H. Ward,Ward,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,J. L.,J. L. Branford,Branford,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,C. E.,C. E. Ashcroft,Ashcroft,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,C.,C. Rule,Rule,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. R.,H. R. Martin,Martin,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H.,H. Blundell,Blundell,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,E.,E. Hillard,Hillard,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,R.,R. Howie,Howie,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,M.,M. Chandler,Chandler,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. E.,W. E. Prees,Prees,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,F. E.,F. E. Lyndon,Lyndon,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,C. H.,C. H. Parker,Parker,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,A.,A. Stewart,Stewart,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,G. E.,G. E. Marriott,Marriott,,,Sabbath-school,1909,101,YB1909.pdf
General,,,,officers,,secretary,C. H.,C. H. Parker,Parker,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,W. W.,W. W. Palmer,Palmer,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,H. E.,H. E. Piper,Piper,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,N.,N. Sisley,Sisley,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,M.,M. Ford,Ford,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,P.,P. Tunheim,Tunheim,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,A.,A. Nordstrom,Nordstrom,,,,1909,101,YB1909.pdf
General,,,,officers,,secretary,E. E.,E. E. Thorpe,Thorpe,,,,1909,101,YB1909.pdf
General,,,,officers,,president,W. J.,W. J. Fitzgerald,Fitzgerald,,,,1909,103,YB1909.pdf
General,,,,officers,,vice-president,S. G.,S. G. Haughey,Haughey,,,,1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. J.,W. J. Fitzgerald,Fitzgerald,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. H.,W. H. Wakeham,Wakeham,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. C.,W. C. Sisley,Sisley,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. H.,W. H. Meredith,Meredith,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,J. J.,J. J. Gillatt,Gillatt,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,S. G.,S. G. Haughey,Haughey,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,M. A.,M. A. Altman,Altman,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. E.,H. E. Armstrong,Armstrong,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. C.,H. C. Lacey,Lacey,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,A. B.,A. B. Olsen,Olsen,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,A.,A. Bacon,Bacon,,,"84 Upper Tollington Park, London, N., England",1909,103,YB1909.pdf
General,,,,officers,,Secretary S. S. and Young People's Departments,W. H.,W. H. Wakeham,Wakeham,,,"""Seventh-day Adventist Union, ' Limited."" (Incorporated 1906.) Office: Stanborough Park, Wat- ford, England",1909,103,YB1909.pdf
General,,,,officers,,president,S. G.,S. G. Haughey,Haughey,,,,1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",A. G.,A. G. Briscombe,Briscombe,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",S.,S. Joyce,Joyce,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",S. G.,S. G. Haughey,Haughey,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",A. S.,A. S. Marchus,Marchus,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",M.,M. Scott,Scott,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",D.,D. Redhead,Redhead,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",W. A.,W. A. Shafer,Shafer,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",J.,J. Ellis,Ellis,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",J. D.,J. D. Gillatt,Gillatt,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",A.,A. Rodd,Rodd,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",A.,A. Cheesbrough,Cheesbrough,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",H. F.,H. F. De,De,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",E.,E. Bell,Bell,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",J.,J. Andrews,Andrews,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",B.,B. West,West,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",E. G.,E. G. Jackson,Jackson,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,"Secretary and Treasurer of Conference, Sabbath-school, and Missionary Volunteer Depts.",K.,K. Galley,Galley,,,"Office: 17 Sellon's Ave., Harlesden, London, N. W., England. (All persons named below may be addressed as above.)",1909,104,YB1909.pdf
General,,,,officers,,president,W. H.,W. H. Meredith,Meredith,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. D.,H. D. Clarke,Clarke,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,H. D.,H. D. Clarke,Clarke,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,F. D.,F. D. Gaterau,Gaterau,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,W. H.,W. H. Meredith,Meredith,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,J. W.,J. W. McCord,McCord,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,W. T.,W. T. Bartlett,Bartlett,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,F. D.,F. D. Gauterau,Gauterau,,,,1909,104,YB1909.pdf
General,,,,officers,,Secretary Young People's Society,J.,J. Bunker,Bunker,,,,1909,104,YB1909.pdf
General,,,,officers,,president,M. A.,M. A. Altman,Altman,,,,1909,105,YB1909.pdf
General,,,,officers,,secretary,A. E.,A. E. Bacon,Bacon,,,,1909,105,YB1909.pdf
General,,,,officers,,treasurer,Chapman.,Miss Edith Chapman.,Edith,,,,1909,105,YB1909.pdf
General,,,,officers,,auditor,J.,J. Howarth,Howarth,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,L. A.,L. A. Hartford,Hartford,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,M. A.,M. A. Alt,Alt,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,A. E.,A. E. Bacon,Bacon,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,L. A.,L. A. Hart,Hart,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,J. J.,J. J. Johnson,Johnson,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,S. H.,S. H. Murphy,Murphy,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,M. A.,M. A. Altman,Altman,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,auditor,D.,D. Morrison,Morrison,,,"WALES CONFERENCE. Organized 1908, to go into effect Jan. 1, 1909.. Territory: Wales. Population: 1,865,000; sq. miles, 7,470. Membership: 208; churches, 7. Office: "" Llandydd,"" 77 Tewkes- bury St., Cathays, Cardiff, South Wales. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,president,H. E.,H. E. Armstrong,Armstrong,,,,1909,105,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,B.,B. Eastcott,Eastcott,,,,1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,B.,B. Eastcott,Eastcott,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,S.,S. Joyce,Joyce,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,H. E.,H. E. Armstrong,Armstrong,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,J. W.,J. W. Ford,Ford,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,C. E.,C. E. Penrose,Penrose,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,W. H.,W. H. Charles,Charles,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,W.,W. Read,Read,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school and Young People's Society,R.,R. Jacques,Jacques,,,"Mrs. Jessie McKay. IRELAND MISSION. Territory: Ireland. Population: 4,388,107; sq. miles, 32,583. Membership: 88; churches, 3. Office: 4 Ulsterville Gardens, Belfast, Ireland. (All persons named below may be addressed as above.)",1909,105,YB1909.pdf
General,,,,officers,,treasurer,L. A.,L. A. Hartford,Hartford,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,J. J.,J. J. Gillett,Gillett,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,R.,R. Whiteside,Whiteside,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,H. J.,H. J. Williams,Williams,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,A.,A. Cunningham,Cunningham,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,R.,R. Mussen,Mussen,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,B.,B. Armstrong,Armstrong,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,E.,E. McCune,McCune,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,M.,M. Austin,Austin,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,treasurer,D. P.,D. P. Miller,Miller,,,"Missionary Licentiate: Miss Jane Archibald. GERMAN UNION CONFERENCE. Organized Igo'. Territory: German Empire, German Switzerland, Luxemburg, Holland, Flemish Belgium, Austria-Hungary, Rumania, Bulgaria, Servia, Montenegro. Population: 136,011,078; sq. miles, 611,000. Membership: 85,352; churches, 131. Telegraphic Address: Conradi, .Hamburg, Grindelberg. Office Address for German Union Conference and all the German Union • Fields and Workers: Grindelberg 15a, Hamburg, Germany",1909,106,YB1909.pdf
General,,,,officers,,president,H. F.,H. F. Schuberth,Schuberth,,,,1909,106,YB1909.pdf
General,,,,officers,,vice-president,J. H.,J. H. Schilling,Schilling,,,Corresponding,1909,106,YB1909.pdf
General,,,,officers,,vice-president,H.,H. Rall,Rall,,,Corresponding,1909,106,YB1909.pdf
General,,,,officers,,secretary,F. A.,F. A. Mirner,Mirner,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,B.,B. Severin,Severin,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,A.,A. Obst,Obst,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,H.,H. Hartkop,Hartkop,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,P.,P. John,John,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,R.,R. Rail,Rail,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,H. F.,H. F. Schuberth,Schuberth,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J. H.,J. H. Schilling,Schilling,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,E.,E. Frauchiger,Frauchiger,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J.,J. Pieper,Pieper,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,G. W.,G. W. Schubert,Schubert,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J. F.,J. F. Huenergardt,Huenergardt,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,L.,L. Mathe,Mathe,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,R. G.,R. G. Klingbeil,Klingbeil,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,W.,W. Prillwitz,Prillwitz,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,E.,E. Enseleit,Enseleit,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J. F.,J. F. Hinter,Hinter,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J.,J. Wolfgarten,Wolfgarten,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J.,J. Erzberier,Erzberier,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,E.,E. Meyer,Meyer,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,W.,W. Drumm,Drumm,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,L. R.,L. R. Conradi,Conradi,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,L. H.,L. H. Conradi,Conradi,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J.,J. Erzberger,Erzberger,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J. T.,J. T. Boettcher,Boettcher,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,J. G.,J. G. Obliinder,Obliinder,,,,1909,106,YB1909.pdf
General,,,,officers,all German fields not otherwise provided for,treasurer,K.,K. Sinz,Sinz,,,,1909,106,YB1909.pdf
General,,,,officers,,president,H. F.,H. F. Schuberth,Schuberth,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,R.,R. Rall,Rall,,,,1909,107,YB1909.pdf
General,,,,officers,,treasurer,B.,B. Severin,Severin,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,treasurer,H. F.,H. F. Schuberth,Schuberth,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,treasurer,H.,H. Hartkop,Hartkop,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
